,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,bedrooms_per_room
17968,-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,<1H OCEAN,4,0.1528158295281583
17969,-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,<1H OCEAN,3,0.3038961038961039
17970,-121.96,37.32,11.0,1711.0,493.0,1094.0,543.0,3.73,<1H OCEAN,3,0.288135593220339
17971,-121.95,37.32,39.0,1164.0,199.0,619.0,231.0,4.6304,<1H OCEAN,4,0.17096219931271478
17972,-121.95,37.32,20.0,1145.0,198.0,431.0,173.0,3.1103,<1H OCEAN,3,0.17292576419213973
17973,-121.95,37.31,27.0,4140.0,941.8830379822854,2135.0,893.0,3.6292,<1H OCEAN,3,0.22750798018895782
17974,-121.96,37.31,26.0,4310.0,678.0,1819.0,686.0,7.0469,<1H OCEAN,5,0.15730858468677494
17975,-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,<1H OCEAN,4,0.1827763496143959
17976,-121.97,37.31,21.0,7628.0,2166.0,3637.0,1749.0,3.6401,<1H OCEAN,3,0.28395385422129
17977,-121.97,37.31,25.0,5775.0,1225.0,3580.0,1138.0,3.9187,<1H OCEAN,3,0.21212121212121213
17978,-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,<1H OCEAN,3,0.24730001830496065
17979,-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,<1H OCEAN,3,0.23140495867768596
17980,-121.94,37.31,30.0,4238.0,1010.0,1914.0,972.0,3.7632,<1H OCEAN,3,0.2383199622463426
17981,-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,<1H OCEAN,3,0.23151909017059302
17982,-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,<1H OCEAN,5,0.1410693970420933
17983,-121.95,37.3,21.0,4193.0,1068.0,2487.0,1011.0,3.7188,<1H OCEAN,3,0.2547102313379442
17984,-121.94,37.3,25.0,1455.0,370.0,734.0,331.0,3.2727,<1H OCEAN,3,0.2542955326460481
17985,-121.95,37.3,25.0,5641.0,1517.0,3786.0,1410.0,3.3958,<1H OCEAN,3,0.2689239496543166
17986,-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,<1H OCEAN,3,0.23793755912961212
17987,-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,<1H OCEAN,3,0.24566139606633244
17988,-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,<1H OCEAN,3,0.2647887323943662
17989,-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,1.7171,<1H OCEAN,2,0.2037593984962406
17990,-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,<1H OCEAN,3,0.19047619047619047
17991,-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,<1H OCEAN,4,0.25349301397205587
17992,-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,<1H OCEAN,3,0.2177289769683985
17993,-121.95,37.28,19.0,7027.0,1847.0,3759.0,1753.0,3.1509,<1H OCEAN,3,0.2628433186281486
17994,-121.98,37.3,30.0,3404.0,693.0,1794.0,633.0,4.6312,<1H OCEAN,4,0.2035840188014101
17995,-121.98,37.29,33.0,2120.0,349.0,907.0,336.0,7.5443,<1H OCEAN,5,0.16462264150943395
17996,-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,<1H OCEAN,3,0.24145454545454545
17997,-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,<1H OCEAN,4,0.16855670103092785
17998,-121.97,37.28,25.0,4707.0,695.0,1995.0,642.0,6.6437,<1H OCEAN,5,0.14765243254727003
17999,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,<1H OCEAN,4,0.16604861969509682
18000,-121.98,37.28,26.0,1182.0,309.0,620.0,306.0,3.3922,<1H OCEAN,3,0.2614213197969543
18001,-121.98,37.28,28.0,3688.0,633.0,1877.0,620.0,5.7251,<1H OCEAN,4,0.17163774403470716
18002,-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,<1H OCEAN,4,0.16704480998298354
18003,-121.99,37.27,27.0,2937.0,497.0,1454.0,511.0,5.4051,<1H OCEAN,4,0.16922029281579842
18004,-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,<1H OCEAN,5,0.16416382252559727
18005,-121.96,37.3,23.0,4040.0,843.0,2181.0,843.0,4.0403,<1H OCEAN,3,0.20866336633663365
18006,-121.97,37.3,31.0,3340.0,735.0,1891.0,686.0,4.8542,<1H OCEAN,4,0.22005988023952097
18007,-121.96,37.29,24.0,1240.0,263.0,690.0,276.0,5.0,<1H OCEAN,4,0.2120967741935484
18008,-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,<1H OCEAN,4,0.181396484375
18009,-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,<1H OCEAN,3,0.25064314590224185
18010,-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,<1H OCEAN,4,0.17485265225933203
18011,-121.98,37.27,25.0,3075.0,564.0,1633.0,543.0,5.2528,<1H OCEAN,4,0.18341463414634146
18012,-121.98,37.27,29.0,2658.0,484.0,1318.0,498.0,5.3561,<1H OCEAN,4,0.18209179834462003
18013,-121.96,37.28,28.0,5018.0,1066.0,2846.0,998.0,4.0174,<1H OCEAN,3,0.21243523316062177
18014,-121.96,37.27,22.0,6114.0,1211.0,2983.0,1163.0,5.2533,<1H OCEAN,4,0.1980700032711809
18015,-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,<1H OCEAN,4,0.1759784881983866
18016,-121.97,37.26,19.0,2174.0,454.0,998.0,426.0,4.6827,<1H OCEAN,4,0.20883164673413063
18017,-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,<1H OCEAN,2,0.24928977272727273
18018,-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,<1H OCEAN,4,0.19223771983020013
18019,-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,<1H OCEAN,5,0.17401093599228049
18020,-121.95,37.24,32.0,1382.0,239.0,705.0,251.0,6.0957,<1H OCEAN,5,0.17293777134587554
18021,-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,<1H OCEAN,4,0.19953825857519789
18022,-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,<1H OCEAN,5,0.16601178781925344
18023,-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,<1H OCEAN,4,0.18719889883000687
18024,-121.93,37.25,36.0,1089.0,182.0,535.0,170.0,4.69,<1H OCEAN,4,0.16712580348943984
18025,-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,<1H OCEAN,4,0.21344165435745938
18026,-121.92,37.25,34.0,2231.0,360.0,1035.0,365.0,4.7917,<1H OCEAN,4,0.16136261766024204
18027,-121.93,37.25,32.0,1555.0,287.0,779.0,284.0,6.0358,<1H OCEAN,5,0.18456591639871384
18028,-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,<1H OCEAN,4,0.16442048517520216
18029,-121.91,37.24,24.0,5046.0,1001.0,2449.0,968.0,4.7118,<1H OCEAN,4,0.19837495045580658
18030,-121.91,37.24,30.0,2327.0,419.0,1114.0,372.0,4.7279,<1H OCEAN,4,0.18006016330038677
18031,-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,<1H OCEAN,5,0.15508337022281246
18032,-121.94,37.24,19.0,1741.0,294.0,632.0,279.0,5.5944,<1H OCEAN,4,0.1688684663986215
18033,-121.94,37.24,26.0,2561.0,388.0,1165.0,393.0,7.3522,<1H OCEAN,5,0.15150331901600936
18034,-121.93,37.24,26.0,2574.0,414.0,1096.0,428.0,6.0738,<1H OCEAN,5,0.16083916083916083
18035,-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,<1H OCEAN,4,0.1707509881422925
18036,-121.91,37.23,22.0,2614.0,453.0,1240.0,462.0,6.0712,<1H OCEAN,5,0.17329762815608263
18037,-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,<1H OCEAN,5,0.13727907932593506
18038,-121.93,37.22,21.0,4872.0,594.0,1811.0,560.0,9.3834,<1H OCEAN,5,0.12192118226600986
18039,-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,<1H OCEAN,5,0.14288944155550531
18040,-121.97,37.23,22.0,2781.0,523.0,1291.0,516.0,4.6065,<1H OCEAN,4,0.188061848256023
18041,-121.98,37.22,46.0,10088.0,1910.0,3728.0,1781.0,5.2321,<1H OCEAN,4,0.18933386201427438
18042,-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,<1H OCEAN,5,0.15353578254406455
18043,-121.95,37.21,20.0,2345.0,322.0,890.0,276.0,10.0187,<1H OCEAN,5,0.1373134328358209
18044,-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,<1H OCEAN,3,0.20877399138268704
18045,-121.98,37.23,33.0,3585.0,935.0,1511.0,835.0,3.1176,<1H OCEAN,3,0.2608089260808926
18046,-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,<1H OCEAN,5,0.1347539956126606
18047,-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,<1H OCEAN,4,0.19321851453175456
18048,-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,<1H OCEAN,5,0.1715076071922545
18049,-121.98,37.26,27.0,2331.0,461.0,1178.0,447.0,4.6654,<1H OCEAN,4,0.19776919776919777
18050,-121.99,37.27,21.0,1214.0,192.0,500.0,185.0,7.598,<1H OCEAN,5,0.15815485996705106
18051,-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,<1H OCEAN,5,0.15146256817055032
18052,-121.98,37.25,19.0,755.0,93.0,267.0,99.0,15.0,<1H OCEAN,5,0.12317880794701987
18053,-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,<1H OCEAN,5,0.12162937464142283
18054,-121.97,37.25,21.0,2775.0,389.0,856.0,350.0,7.9135,<1H OCEAN,5,0.1401801801801802
18055,-121.99,37.25,22.0,4240.0,532.0,1480.0,514.0,11.2463,<1H OCEAN,5,0.12547169811320755
18056,-121.98,37.24,35.0,3574.0,485.0,1325.0,476.0,8.5425,<1H OCEAN,5,0.13570229434806938
18057,-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,<1H OCEAN,4,0.16286057692307693
18058,-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,<1H OCEAN,5,0.13502994011976047
18059,-122.02,37.26,24.0,2411.0,299.0,847.0,299.0,10.2666,<1H OCEAN,5,0.12401493156366653
18060,-122.02,37.26,34.0,1764.0,243.0,692.0,223.0,8.0331,<1H OCEAN,5,0.1377551020408163
18061,-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311,<1H OCEAN,5,0.12261753494282084
18062,-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,<1H OCEAN,5,0.13428991905813098
18063,-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,<1H OCEAN,5,0.1577508785630613
18064,-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,<1H OCEAN,5,0.14280774550484093
18065,-122.04,37.24,24.0,1521.0,209.0,539.0,192.0,11.1557,<1H OCEAN,5,0.13740959894806049
18066,-122.02,37.24,28.0,2796.0,365.0,1085.0,363.0,10.6834,<1H OCEAN,5,0.13054363376251787
18067,-122.03,37.29,22.0,3118.0,438.0,1147.0,425.0,10.3653,<1H OCEAN,5,0.1404746632456703
18068,-122.02,37.29,18.0,2550.0,312.0,999.0,320.0,8.7939,<1H OCEAN,5,0.1223529411764706
18069,-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,<1H OCEAN,5,0.12795838751625488
18070,-122.01,37.29,31.0,3136.0,431.0,1190.0,412.0,7.5,<1H OCEAN,5,0.13743622448979592
18071,-122.01,37.28,22.0,2038.0,260.0,773.0,281.0,9.1569,<1H OCEAN,5,0.12757605495583907
18072,-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,<1H OCEAN,4,0.17267794446217682
18073,-122.0,37.28,33.0,2170.0,311.0,854.0,303.0,8.3605,<1H OCEAN,5,0.14331797235023042
18074,-122.0,37.28,32.0,2782.0,495.0,1092.0,455.0,5.4103,<1H OCEAN,4,0.1779295470884256
18075,-122.03,37.27,32.0,4350.0,645.0,1551.0,609.0,7.8279,<1H OCEAN,5,0.1482758620689655
18076,-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,<1H OCEAN,5,0.12473347547974413
18077,-122.02,37.28,25.0,3437.0,428.0,1198.0,411.0,9.3464,<1H OCEAN,5,0.1245272039569392
18078,-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,5,0.12366013071895425
18079,-122.06,37.27,16.0,1612.0,221.0,567.0,208.0,10.5793,<1H OCEAN,5,0.13709677419354838
18080,-122.04,37.29,19.0,3625.0,432.0,1252.0,409.0,12.2145,<1H OCEAN,5,0.11917241379310345
18081,-122.03,37.27,25.0,4460.0,553.0,1608.0,561.0,10.7958,<1H OCEAN,5,0.12399103139013452
18082,-122.04,37.26,24.0,4973.0,709.0,1692.0,696.0,7.8627,<1H OCEAN,5,0.14256987733762316
18083,-122.06,37.33,29.0,1945.0,269.0,826.0,275.0,8.248,<1H OCEAN,5,0.13830334190231364
18084,-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,<1H OCEAN,5,0.17804154302670624
18085,-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,<1H OCEAN,5,0.15127146272549447
18086,-122.05,37.31,25.0,4111.0,538.0,1585.0,568.0,9.2298,<1H OCEAN,5,0.1308684018486986
18087,-122.06,37.3,11.0,5488.0,706.0,1947.0,641.0,10.7326,<1H OCEAN,5,0.12864431486880468
18088,-122.07,37.33,13.0,2173.0,349.0,891.0,345.0,8.0158,<1H OCEAN,5,0.1606074551311551
18089,-122.06,37.33,23.0,4507.0,751.0,2167.0,722.0,7.0102,<1H OCEAN,5,0.16662968715331705
18090,-122.07,37.31,24.0,4401.0,698.0,1818.0,685.0,7.2986,<1H OCEAN,5,0.15860031810952058
18091,-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,<1H OCEAN,5,0.1781305114638448
18092,-122.08,37.31,17.0,2560.0,396.0,959.0,400.0,7.8528,<1H OCEAN,5,0.1546875
18093,-122.04,37.34,20.0,4475.0,1048.0,2271.0,1021.0,4.8836,<1H OCEAN,4,0.2341899441340782
18094,-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,5.0081,<1H OCEAN,4,0.22654350996596986
18095,-122.05,37.33,21.0,2052.0,346.0,933.0,351.0,5.3167,<1H OCEAN,4,0.16861598440545808
18096,-122.04,37.33,26.0,2690.0,401.0,1264.0,429.0,7.7643,<1H OCEAN,5,0.14907063197026021
18097,-122.05,37.33,17.0,3674.0,824.0,1364.0,694.0,6.3131,<1H OCEAN,5,0.22427871529667937
18098,-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,<1H OCEAN,4,0.2400897531787584
18099,-122.04,37.32,27.0,2826.0,451.0,1259.0,439.0,5.7528,<1H OCEAN,4,0.15958952583156405
18100,-122.04,37.31,29.0,2476.0,434.0,1217.0,416.0,6.2045,<1H OCEAN,5,0.1752827140549273
18101,-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,<1H OCEAN,4,0.18683589138134593
18102,-122.04,37.3,26.0,1714.0,270.0,778.0,262.0,6.075,<1H OCEAN,5,0.15752625437572929
18103,-122.04,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9238,<1H OCEAN,5,0.17624683009298395
18104,-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,<1H OCEAN,4,0.19239793524167056
18105,-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,<1H OCEAN,5,0.15760441292356187
18106,-122.01,37.3,25.0,4044.0,551.0,1699.0,533.0,8.0837,<1H OCEAN,5,0.13625123639960435
18107,-122.01,37.31,23.0,6846.0,1078.0,2951.0,1063.0,6.3702,<1H OCEAN,5,0.1574642126789366
18108,-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN,5,0.1535030175806875
18109,-122.0,37.3,29.0,3429.0,524.0,1518.0,520.0,7.218,<1H OCEAN,5,0.15281423155438903
18110,-122.03,37.31,19.0,2885.0,859.0,1520.0,784.0,3.375,<1H OCEAN,3,0.2977469670710572
18111,-122.03,37.3,30.0,3007.0,554.0,1551.0,616.0,5.8521,<1H OCEAN,4,0.18423678084469572
18112,-122.03,37.3,22.0,3583.0,758.0,1792.0,695.0,5.4842,<1H OCEAN,4,0.21155456321518282
18113,-122.02,37.31,34.0,2629.0,433.0,1301.0,431.0,6.083,<1H OCEAN,5,0.16470140737923164
18114,-122.02,37.31,35.0,2355.0,384.0,1248.0,378.0,5.9714,<1H OCEAN,4,0.16305732484076432
18115,-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,<1H OCEAN,5,0.15179021684316693
18116,-122.02,37.3,32.0,2134.0,328.0,903.0,322.0,6.359,<1H OCEAN,5,0.15370196813495782
18117,-122.02,37.32,27.0,4336.0,754.0,2009.0,734.0,6.3923,<1H OCEAN,5,0.1738929889298893
18118,-122.02,37.31,33.0,2563.0,434.0,1230.0,418.0,6.3197,<1H OCEAN,5,0.16933281310963713
18119,-122.03,37.32,15.0,5132.0,1059.0,2156.0,982.0,5.6511,<1H OCEAN,4,0.2063522992985191
18120,-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,<1H OCEAN,4,0.2118840579710145
18121,-122.01,37.31,26.0,1391.0,241.0,700.0,236.0,6.6766,<1H OCEAN,5,0.1732566498921639
18122,-122.01,37.32,32.0,3108.0,613.0,1577.0,603.0,4.6613,<1H OCEAN,4,0.19723294723294724
18123,-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,<1H OCEAN,4,0.21800047494656852
18124,-122.02,37.33,25.0,3823.0,584.0,1689.0,571.0,7.3693,<1H OCEAN,5,0.15275961286947423
18125,-122.03,37.33,23.0,4221.0,671.0,1782.0,641.0,7.4863,<1H OCEAN,5,0.1589670694148306
18126,-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,<1H OCEAN,4,0.2336182336182336
18127,-122.02,37.34,30.0,1036.0,151.0,467.0,156.0,6.448,<1H OCEAN,5,0.14575289575289574
18128,-122.0,37.33,30.0,4033.0,794.0,1788.0,807.0,5.6932,<1H OCEAN,4,0.19687577485742624
18129,-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,<1H OCEAN,5,0.15008976660682227
18130,-122.02,37.35,22.0,3219.0,756.0,1479.0,667.0,4.1473,<1H OCEAN,3,0.23485554520037277
18131,-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,<1H OCEAN,5,0.1646586345381526
18132,-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,<1H OCEAN,4,0.15916398713826366
18133,-122.03,37.34,25.0,5404.0,906.0,2338.0,883.0,6.0577,<1H OCEAN,5,0.16765358993338267
18134,-122.03,37.35,25.0,3095.0,514.0,1251.0,507.0,5.5388,<1H OCEAN,4,0.16607431340872375
18135,-122.01,37.35,33.0,2517.0,496.0,1158.0,443.0,5.0785,<1H OCEAN,4,0.19705999205403257
18136,-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,<1H OCEAN,4,0.19772304832713755
18137,-122.0,37.34,27.0,1716.0,290.0,817.0,301.0,5.9158,<1H OCEAN,4,0.168997668997669
18138,-122.0,37.34,31.0,3344.0,620.0,1604.0,572.0,5.2108,<1H OCEAN,4,0.1854066985645933
18139,-122.01,37.34,31.0,3080.0,526.0,1493.0,582.0,6.3052,<1H OCEAN,5,0.17077922077922078
18140,-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,<1H OCEAN,5,0.15036086607858862
18141,-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,<1H OCEAN,5,0.15944333996023857
18142,-122.05,37.34,31.0,1443.0,215.0,627.0,222.0,6.6087,<1H OCEAN,5,0.14899514899514898
18143,-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN,5,0.17263464337700146
18144,-122.04,37.35,28.0,3250.0,485.0,1328.0,473.0,7.4729,<1H OCEAN,5,0.14923076923076922
18145,-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,<1H OCEAN,5,0.14930217461863032
18146,-122.03,37.35,16.0,1156.0,198.0,455.0,216.0,7.2779,<1H OCEAN,5,0.17128027681660898
18147,-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,<1H OCEAN,4,0.16687737041719342
18148,-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,<1H OCEAN,5,0.14393179538615847
18149,-122.03,37.34,17.0,1165.0,278.0,598.0,287.0,4.0129,<1H OCEAN,3,0.23862660944206007
18150,-122.04,37.34,23.0,2590.0,725.0,1795.0,680.0,3.16,<1H OCEAN,3,0.2799227799227799
18151,-122.04,37.34,19.0,3694.0,1036.0,2496.0,986.0,3.6991,<1H OCEAN,3,0.28045479155387115
18152,-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,<1H OCEAN,4,0.18754578754578755
18153,-122.05,37.36,34.0,2400.0,419.0,1017.0,384.0,4.1369,<1H OCEAN,3,0.17458333333333334
18154,-122.05,37.36,27.0,2621.0,513.0,1063.0,523.0,3.9848,<1H OCEAN,3,0.1957268218237314
18155,-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,<1H OCEAN,5,0.1565459610027855
18156,-122.06,37.36,35.0,2693.0,493.0,1343.0,455.0,6.0777,<1H OCEAN,5,0.1830672112885258
18157,-122.06,37.37,32.0,2510.0,578.0,1160.0,581.0,4.9087,<1H OCEAN,4,0.2302788844621514
18158,-122.04,37.37,23.0,5135.0,911.0,2351.0,863.0,5.2319,<1H OCEAN,4,0.1774099318403116
18159,-122.03,37.36,28.0,2490.0,345.0,948.0,361.0,6.4913,<1H OCEAN,5,0.13855421686746988
18160,-122.04,37.35,20.0,2016.0,313.0,767.0,310.0,6.837,<1H OCEAN,5,0.1552579365079365
18161,-122.05,37.36,29.0,1733.0,255.0,679.0,278.0,7.5337,<1H OCEAN,5,0.14714368147720716
18162,-122.04,37.36,26.0,3298.0,460.0,1241.0,472.0,6.8753,<1H OCEAN,5,0.13947847180109157
18163,-122.05,37.37,27.0,3885.0,661.0,1537.0,606.0,6.6085,<1H OCEAN,5,0.17014157014157014
18164,-122.03,37.36,16.0,2697.0,803.0,1369.0,723.0,4.4699,<1H OCEAN,3,0.29773822766036334
18165,-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,<1H OCEAN,4,0.20436974789915965
18166,-122.02,37.35,18.0,1221.0,255.0,507.0,271.0,5.3679,<1H OCEAN,4,0.20884520884520885
18167,-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,<1H OCEAN,3,0.3219627394384676
18168,-122.03,37.37,16.0,3402.0,1193.0,1479.0,1043.0,3.5861,<1H OCEAN,3,0.3506760728982951
18169,-122.02,37.36,21.0,2471.0,677.0,1486.0,689.0,3.9038,<1H OCEAN,3,0.27397814649939295
18170,-122.02,37.36,25.0,2074.0,387.0,1273.0,383.0,4.7609,<1H OCEAN,4,0.18659594985535197
18171,-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,<1H OCEAN,3,0.32036199095022627
18172,-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,<1H OCEAN,4,0.25570509069631364
18173,-122.01,37.36,25.0,2796.0,429.0,1267.0,426.0,6.6329,<1H OCEAN,5,0.15343347639484978
18174,-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,<1H OCEAN,5,0.1594844945630286
18175,-122.01,37.35,16.0,3716.0,916.0,1551.0,759.0,4.5,<1H OCEAN,3,0.2465016146393972
18176,-122.0,37.36,19.0,2237.0,433.0,1158.0,426.0,6.7718,<1H OCEAN,5,0.1935628073312472
18177,-122.0,37.36,17.0,2070.0,318.3107141174136,797.0,275.0,8.6155,<1H OCEAN,5,0.15377329184416116
18178,-122.0,37.36,25.0,3534.0,949.0,1880.0,849.0,3.4238,<1H OCEAN,3,0.2685342388228636
18179,-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,<1H OCEAN,3,0.28892215568862273
18180,-122.03,37.37,9.0,2966.0,770.0,1430.0,740.0,3.0047,<1H OCEAN,3,0.2596089008766015
18181,-122.03,37.37,41.0,2123.0,425.0,1032.0,435.0,4.6957,<1H OCEAN,4,0.20018841262364578
18182,-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,<1H OCEAN,3,0.2285263987391647
18183,-122.04,37.37,42.0,1125.0,273.0,616.0,258.0,3.6765,<1H OCEAN,3,0.24266666666666667
18184,-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,<1H OCEAN,4,0.17736670293797607
18185,-122.04,37.38,38.0,2850.0,550.0,1518.0,514.0,4.2028,<1H OCEAN,3,0.19298245614035087
18186,-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,<1H OCEAN,3,0.2992125984251969
18187,-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,<1H OCEAN,3,0.2513877874702617
18188,-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,<1H OCEAN,4,0.2809917355371901
18189,-122.02,37.37,8.0,5686.0,1489.0,3250.0,1329.0,4.2782,<1H OCEAN,3,0.26187126275061556
18190,-122.01,37.37,11.0,2559.0,694.0,1309.0,668.0,4.1847,<1H OCEAN,3,0.27119968737788197
18191,-122.01,37.37,25.0,2213.0,360.0,1066.0,390.0,7.2165,<1H OCEAN,5,0.16267510167193855
18192,-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,<1H OCEAN,3,0.2594142259414226
18193,-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107,<1H OCEAN,3,0.2844512195121951
18194,-122.02,37.38,32.0,1889.0,487.0,1321.0,508.0,3.2574,<1H OCEAN,3,0.25780836421386977
18195,-122.01,37.39,26.0,2500.0,962.0,2374.0,879.0,3.5586,<1H OCEAN,3,0.3848
18196,-122.01,37.39,36.0,1976.0,361.0,1348.0,371.0,5.6447,<1H OCEAN,4,0.18269230769230768
18197,-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,<1H OCEAN,4,0.18527508090614886
18198,-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,<1H OCEAN,3,0.25
18199,-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35,<1H OCEAN,3,0.22614991482112437
18200,-122.01,37.39,16.0,3015.0,829.0,1769.0,807.0,4.0068,<1H OCEAN,3,0.27495854063018244
18201,-122.02,37.39,35.0,2297.0,497.0,1428.0,497.0,4.7431,<1H OCEAN,4,0.21636917718763604
18202,-122.04,37.39,5.0,8745.0,2211.0,3959.0,2019.0,4.7685,<1H OCEAN,4,0.2528301886792453
18203,-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,<1H OCEAN,3,0.2834375
18204,-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,<1H OCEAN,3,0.20668316831683167
